art_work_id,art_work_url,art_work_url_locale,art_work_preview,artwork_desc,price,original_price,flexible_price,seo_prefix,seo_suffix,type,custom_banner_img,custom_banner_href,custom_banner_text,video_sprite,price_numeric,original_price_numeric,no_index,item_option,device_short_desc,product_short_desc,category_display_name,item_type_description,device_short_name,custom_image_artwork_id,artwork_disallow_discount,price_usd,artwork_status,product_suffix,product_type_id,artwork_meta,device_type_id,availability,color_options,full_color_options_count,_score,tags.productMeta.dlp_print_highlight_key,tags.productMeta.dlp_customizer_highlight_key,tags.isColabArtwork,tags.Customizable,tags.ArtworkGroup,tags.promotionArtwork,tags.isArtist,tags.artistName,tags.artistUrl,tags.isInfluencer,tags.isBfcmWhitelist,tags.productMeta
4051523,/product/my-succulent-garden-by-monika-strigel/iphone-15-pro-max/bounce-case#/16006969,/product/my-succulent-garden-by-monika-strigel/iphone-15-pro-max/bounce-case#/16006969,https://cdn-image02.casetify.com/usr/27051/627051/~v1538/4051523_iphone-15-pro-max__color_natural-titanium_16006969.png.350x350-r.m80.webp,MY SUCCULENT GARDEN,$82,,,iPhone 15 Pro Max,,artwork,,,,,82,,False,16006969,iPhone 15 Pro Max,Bounce Case MagSafe Compatible,iPhone,Matte Pink,iphone-15-pro-max,,False,82,N,Case,1154,,1062,A,"[16005992, 16005993, 16005994, 16006200, 16006961, 16006965, 16006969]",7,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,False,,,False,False,
11651761,/product/Zurae_moneyfly-iphone-case-by-sue-tsai/iphone-15-pro-max/impact-ring-stand-case-magsafe-compatible#/16005988,/product/Zurae_moneyfly-iphone-case-by-sue-tsai/iphone-15-pro-max/impact-ring-stand-case-magsafe-compatible#/16005988,https://cdn-image02.casetify.com/usr/16244/12376244/~v7584/11651761_iphone-15-pro-max__color_natural-titanium_16005988.png.350x350-r.m80.webp,MONEYFLY IPHONE CASE BY SUE TSAI,$82,,,iPhone 15 Pro Max,,artwork,,,,,82,,True,16005988,iPhone 15 Pro Max,Impact Ring Stand Case MagSafe Compatible,iPhone,Black,iphone-15-pro-max,,False,82,N,Case,1317,,1062,A,"[16005988, 16006737, 16006739, 16006741]",4,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,True,Sue Tsai,/artist/sue-tsai,False,False,
30925048,/product/gSDNs_rest-time/iphone-15-pro-max/magsafe-compatible-impact-case#/16005982,/product/gSDNs_rest-time/iphone-15-pro-max/magsafe-compatible-impact-case#/16005982,https://cdn-image02.casetify.com/usr/3184/28803184/~v182/30925048_iphone-15-pro-max__color_natural-titanium_16005982.png.350x350-r.m80.webp,Rest time,$72,,,iPhone 15 Pro Max,,artwork,,,,,72,,True,16005982,iPhone 15 Pro Max,Impact Case MagSafe Compatible,iPhone,Black,iphone-15-pro-max,,False,72,N,Case,1204,,1062,A,"[16005982, 16005983, 16005984, 16006196, 16006878]",5,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,True,Chocolateye,/artist/chocolateye,False,False,
2753381,/product/wild-squill-flowers/iphone-15-pro-max/magsafe-compatible-impact-case#/16005984,/product/wild-squill-flowers/iphone-15-pro-max/magsafe-compatible-impact-case#/16005984,https://cdn-image02.casetify.com/usr/29073/1469073/~v11082/2753381_iphone-15-pro-max__color_natural-titanium_16005984.png.350x350-r.m80.webp,Wild Squill Flowers,$72,,,iPhone 15 Pro Max,,artwork,,,,,72,,True,16005984,iPhone 15 Pro Max,Impact Case MagSafe Compatible,iPhone,Classic Blue,iphone-15-pro-max,,False,72,N,Case,1204,,1062,A,"[16005982, 16005983, 16005984, 16006196, 16006878]",5,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,True,Ann Marie Coolick,/artist/ann-marie-coolick,False,False,
31878617,/product/metallic-ribbon/iphone-15-pro-max/recasetify-impact-case#/16006192,/product/metallic-ribbon/iphone-15-pro-max/recasetify-impact-case#/16006192,https://cdn-image02.casetify.com/usr/16571/16546571/~v183/31878617_iphone-15-pro-max__color_natural-titanium_16006192.png.350x350-r.m80.webp,Metallic Ribbon,$68,,,iPhone 15 Pro Max,,artwork,,,,,68,,True,16006192,iPhone 15 Pro Max,Impact Case,iPhone,Cotton Candy,iphone-15-pro-max,,False,68,N,Case,1203,,1062,A,"[16005970, 16005971, 16005972, 16006192, 16006874]",5,,DLP_HIGHLIGHT_RECASETiFY,DLP_HIGHLIGHT_RECASETiFY,False,False,Metallic Ribbon,False,False,,,False,False,
10736961,/product/label-sticker-design-2/iphone-15-pro-max/clear-case#/16006058,/product/label-sticker-design-2/iphone-15-pro-max/clear-case#/16006058,https://cdn-image02.casetify.com/usr/16571/16546571/~v8484/10736961_iphone-15-pro-max__color_natural-titanium_16006058.png.350x350-r.m80.webp,Label Sticker Design 2,$72,,,iPhone 15 Pro Max,,artwork,,,,,72,,True,16006058,iPhone 15 Pro Max,Clear Case MagSafe Compatible,iPhone,Clear,iphone-15-pro-max,,False,72,N,Case,1181,,1062,A,"[16006058, 16006589]",2,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,False,,,False,False,
30295856,/product/chrome-doodles-case/iphone-15-pro-max/clear-case#/16006058,/product/chrome-doodles-case/iphone-15-pro-max/clear-case#/16006058,https://cdn-image02.casetify.com/usr/16571/16546571/~v784/30295856_iphone-15-pro-max__color_natural-titanium_16006058.png.350x350-r.m80.webp,Chrome Doodles,$72,,,iPhone 15 Pro Max,,artwork,,,,,72,,True,16006058,iPhone 15 Pro Max,Clear Case MagSafe Compatible,iPhone,Clear,iphone-15-pro-max,,False,72,N,Case,1181,,1062,A,"[16006058, 16006589]",2,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,Chrome Doodles,False,False,,,False,False,
32845057,/product/one-piece-25th-chronicle-stamp-case-atwgp2/iphone-15-pro-max/recasetify-impact-case#/16005970,/product/one-piece-25th-chronicle-stamp-case-atwgp2/iphone-15-pro-max/recasetify-impact-case#/16005970,https://cdn-image02.casetify.com/usr/4787/34787/~v182/32845057_iphone-15-pro-max__color_natural-titanium_16005970.png.350x350-r.m80.webp,ONE PIECE 25th Chronicle Stamp Case,$68,,,iPhone 15 Pro Max,,artwork,,,,,68,,True,16005970,iPhone 15 Pro Max,Impact Case,iPhone,Black,iphone-15-pro-max,,True,68,N,Case,1203,,1062,A,[16005970],1,,DLP_HIGHLIGHT_RECASETiFY,DLP_HIGHLIGHT_RECASETiFY,True,False,ONE PIECE 25th Chronicle Stamp Case,False,False,,,False,False,
32740463,/product/sonny-angel-harvest-heart-apple/iphone-15-pro-max/mirror-case-with-magsafe#/16006006,/product/sonny-angel-harvest-heart-apple/iphone-15-pro-max/mirror-case-with-magsafe#/16006006,https://cdn-image02.casetify.com/usr/4787/34787/~v183/32740463_iphone-15-pro-max__color_natural-titanium_16006006.png.350x350-r.m80.webp,Sonny Angel Harvest Heart Apple,$72,,,iPhone 15 Pro Max MagSafe Mirror,,artwork,,,,,72,,True,16006006,iPhone 15 Pro Max,Mirror Case MagSafe Compatible,iPhone,Silver on Black,iphone-15-pro-max,,True,72,N,Case,1087,,1062,A,[16006006],1,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,True,False,Sonny Angel Harvest Heart Apple,False,False,,,False,False,
32435182,/product/sonny-angel-harvest-heart-mushroom/iphone-15-pro-max/mirror-case-with-magsafe#/16006006,/product/sonny-angel-harvest-heart-mushroom/iphone-15-pro-max/mirror-case-with-magsafe#/16006006,https://cdn-image02.casetify.com/usr/4787/34787/~v183/32435182_iphone-15-pro-max__color_natural-titanium_16006006.png.350x350-r.m80.webp,Sonny Angel Harvest Heart Mushroom,$72,,,iPhone 15 Pro Max MagSafe Mirror,,artwork,,,,,72,,True,16006006,iPhone 15 Pro Max,Mirror Case MagSafe Compatible,iPhone,Silver on Black,iphone-15-pro-max,,True,72,N,Case,1087,,1062,A,[16006006],1,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,True,False,Sonny Angel Harvest Heart Mushroom,False,False,,,False,False,
30703735,/product/phone-case-customization/iphone-15-pro-max/magsafe-compatible-impact-case#/16005982,/product/phone-case-customization/iphone-15-pro-max/magsafe-compatible-impact-case#/16005982,https://cdn-image02.casetify.com/usr/20520/38660520/~v182/30703735_iphone-15-pro-max__color_natural-titanium_16005982.png.350x350-r.m80.webp,Custom Phone Case,$72,,,iPhone 15 Pro Max,,artwork,,,,,72,,True,16005982,iPhone 15 Pro Max,Impact Case MagSafe Compatible,iPhone,Black,iphone-15-pro-max,,False,72,N,Case,1204,,1062,A,"[16005982, 16005983, 16005984, 16006196, 16006878]",5,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,True,,False,False,,,False,False,
25129812,/product/IfWgv_groovy-floral/iphone-15-pro-max/clear-case#/16006058,/product/IfWgv_groovy-floral/iphone-15-pro-max/clear-case#/16006058,https://cdn-image02.casetify.com/usr/23184/4313184/~v3984/25129812_iphone-15-pro-max__color_natural-titanium_16006058.png.350x350-r.m80.webp,Groovy Floral,$72,,,iPhone 15 Pro Max,,artwork,,,,,72,,True,16006058,iPhone 15 Pro Max,Clear Case MagSafe Compatible,iPhone,Clear,iphone-15-pro-max,,False,72,N,Case,1181,,1062,A,"[16006058, 16006589]",2,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,True,designlovefest2022gifting,,False,False,
28124463,/product/kHyCJ_bumping-milk-by-milkmochabear/iphone-15-pro-max/ultra-bounce-case-magsafe-compatible#/16005996,/product/kHyCJ_bumping-milk-by-milkmochabear/iphone-15-pro-max/ultra-bounce-case-magsafe-compatible#/16005996,https://cdn-image02.casetify.com/usr/16436/32746436/~v183/28124463_iphone-15-pro-max__color_natural-titanium_16005996.png.350x350-r.m80.webp,Bumping Milk,$112,,,iPhone 15 Pro Max,,artwork,,,,,112,,True,16005996,iPhone 15 Pro Max,Ultra Bounce Case MagSafe Compatible,iPhone,Black,iphone-15-pro-max,,False,112,N,Case,1318,,1062,A,[16005996],1,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,True,MilkMochaBear,/artist/milkmochabear,False,True,
20748966,/product/white-transparent-butterfly-pattern/iphone-15-pro-max/ultra-bounce-case-magsafe-compatible#/16005996,/product/white-transparent-butterfly-pattern/iphone-15-pro-max/ultra-bounce-case-magsafe-compatible#/16005996,https://cdn-image02.casetify.com/usr/19008/889008/~v4283/20748966_iphone-15-pro-max__color_natural-titanium_16005996.png.350x350-r.m80.webp,White Transparent Butterfly Pattern,$112,,,iPhone 15 Pro Max,,artwork,,,,,112,,True,16005996,iPhone 15 Pro Max,Ultra Bounce Case MagSafe Compatible,iPhone,Black,iphone-15-pro-max,,False,112,N,Case,1318,,1062,A,[16005996],1,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,True,Hyakume,/artist/hyakume,False,False,
21296043,/product/the-pickle-case-by-laundry-room-studios/iphone-15-pro-max/clear-case#/16006058,/product/the-pickle-case-by-laundry-room-studios/iphone-15-pro-max/clear-case#/16006058,https://cdn-image02.casetify.com/usr/28404/21838404/~v4084/21296043_iphone-15-pro-max__color_natural-titanium_16006058.png.350x350-r.m80.webp,The Pickle Case,$72,,,iPhone 15 Pro Max,,artwork,,,,,72,,True,16006058,iPhone 15 Pro Max,Clear Case MagSafe Compatible,iPhone,Clear,iphone-15-pro-max,,False,72,N,Case,1181,,1062,A,"[16006058, 16006589]",2,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,True,Laundry Room Studios,/artist/laundryroomstudios,False,False,
3787999,/product/atlantic-ocean-sunrise/iphone-15-pro-max/ultra-bounce-case-magsafe-compatible#/16005996,/product/atlantic-ocean-sunrise/iphone-15-pro-max/ultra-bounce-case-magsafe-compatible#/16005996,https://cdn-image02.casetify.com/usr/29073/1469073/~v14183/3787999_iphone-15-pro-max__color_natural-titanium_16005996.png.350x350-r.m80.webp,Atlantic Ocean Sunrise,$112,,,iPhone 15 Pro Max,,artwork,,,,,112,,False,16005996,iPhone 15 Pro Max,Ultra Bounce Case MagSafe Compatible,iPhone,Black,iphone-15-pro-max,,False,112,N,Case,1318,,1062,A,[16005996],1,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,False,,,False,False,
30604432,/product/acid-flowers-case/iphone-15-pro-max/bounce-case#/16005992,/product/acid-flowers-case/iphone-15-pro-max/bounce-case#/16005992,https://cdn-image02.casetify.com/usr/16571/16546571/~v284/30604432_iphone-15-pro-max__color_natural-titanium_16005992.png.350x350-r.m80.webp,Acid Flowers,$82,,,iPhone 15 Pro Max,,artwork,,,,,82,,True,16005992,iPhone 15 Pro Max,Bounce Case MagSafe Compatible,iPhone,Black,iphone-15-pro-max,,False,82,N,Case,1154,,1062,A,"[16005992, 16005993, 16005994, 16006200, 16006961, 16006965, 16006969]",7,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,False,,,False,False,
5209791,/product/marble--049/iphone-15-pro-max/impact-ring-stand-case-magsafe-compatible#/16006739,/product/marble--049/iphone-15-pro-max/impact-ring-stand-case-magsafe-compatible#/16006739,https://cdn-image02.casetify.com/usr/16571/16546571/~v1028/5209791_iphone-15-pro-max__color_natural-titanium_16006739.png.350x350-r.m80.webp,marble049,$82,,,iPhone 15 Pro Max,,artwork,,,,,82,,False,16006739,iPhone 15 Pro Max,Impact Ring Stand Case MagSafe Compatible,iPhone,Cotton Candy,iphone-15-pro-max,,False,82,N,Case,1317,,1062,A,"[16005988, 16006737, 16006739, 16006741]",4,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,False,,,False,False,
13085118,/product/peach-daisies/iphone-15-pro-max/magsafe-compatible-impact-case#/16005984,/product/peach-daisies/iphone-15-pro-max/magsafe-compatible-impact-case#/16005984,https://cdn-image02.casetify.com/usr/16571/16546571/~v6382/13085118_iphone-15-pro-max__color_natural-titanium_16005984.png.350x350-r.m80.webp,Peach Daisies,$72,,,iPhone 15 Pro Max,,artwork,,,,,72,,True,16005984,iPhone 15 Pro Max,Impact Case MagSafe Compatible,iPhone,Classic Blue,iphone-15-pro-max,,False,72,N,Case,1204,,1062,A,"[16005982, 16005983, 16005984, 16006196, 16006878]",5,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,False,,,False,False,
32879617,/product/one-piece-25th-chronicle-stamp-case-gold-atwgp1/iphone-15-pro-max/mirror-case-with-magsafe#/16006006,/product/one-piece-25th-chronicle-stamp-case-gold-atwgp1/iphone-15-pro-max/mirror-case-with-magsafe#/16006006,https://cdn-image02.casetify.com/usr/4787/34787/~v183/32879617_iphone-15-pro-max__color_natural-titanium_16006006.png.350x350-r.m80.webp,ONE PIECE 25th Chronicle Stamp Case (Gold),$72,,,iPhone 15 Pro Max MagSafe Mirror,,artwork,,,,,72,,True,16006006,iPhone 15 Pro Max,Mirror Case MagSafe Compatible,iPhone,Silver on Black,iphone-15-pro-max,,True,72,N,Case,1087,,1062,A,[16006006],1,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,True,False,ONE PIECE 25th Chronicle Stamp Case (Gold),False,False,,,False,False,
29800999,/product/venom-mask-case-atwgp1/iphone-15-pro-max/recasetify-impact-case#/16005970,/product/venom-mask-case-atwgp1/iphone-15-pro-max/recasetify-impact-case#/16005970,https://cdn-image02.casetify.com/usr/4787/34787/~v282/29800999_iphone-15-pro-max__color_natural-titanium_16005970.png.350x350-r.m80.webp,Venom Mask Case,$68,,,iPhone 15 Pro Max,,artwork,,,,,68,,True,16005970,iPhone 15 Pro Max,Impact Case,iPhone,Black,iphone-15-pro-max,,True,68,N,Case,1203,,1062,A,[16005970],1,,DLP_HIGHLIGHT_RECASETiFY,DLP_HIGHLIGHT_RECASETiFY,True,False,Venom Mask Case,False,False,,,False,True,
32821726,/product/luffy-gears-evolution-sticker-mania-case/iphone-15-pro-max/clear-case#/16006058,/product/luffy-gears-evolution-sticker-mania-case/iphone-15-pro-max/clear-case#/16006058,https://cdn-image02.casetify.com/usr/4787/34787/~v184/32821726_iphone-15-pro-max__color_natural-titanium_16006058.png.350x350-r.m80.webp,Luffy Gears Evolution Sticker Mania Case,$72,,,iPhone 15 Pro Max,,artwork,,,,,72,,True,16006058,iPhone 15 Pro Max,Clear Case MagSafe Compatible,iPhone,Clear,iphone-15-pro-max,,True,72,N,Case,1181,,1062,A,[16006058],1,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,True,False,Luffy Gears Evolution Sticker Mania Case,False,False,,,False,False,
30703662,/product/phone-case-customization/iphone-15-pro-max/clear-case#/16006058,/product/phone-case-customization/iphone-15-pro-max/clear-case#/16006058,https://cdn-image02.casetify.com/usr/20520/38660520/~v184/30703662_iphone-15-pro-max__color_natural-titanium_16006058.png.350x350-r.m80.webp,Custom Phone Case,$72,,,iPhone 15 Pro Max,,artwork,,,,,72,,True,16006058,iPhone 15 Pro Max,Clear Case MagSafe Compatible,iPhone,Clear,iphone-15-pro-max,,False,72,N,Case,1181,,1062,A,"[16006058, 16006589]",2,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,True,,False,False,,,False,False,
29273963,/product/graffiti-street-style-by-corey-paige-designs/iphone-15-pro-max/bounce-case#/16006961,/product/graffiti-street-style-by-corey-paige-designs/iphone-15-pro-max/bounce-case#/16006961,https://cdn-image02.casetify.com/usr/18931/26508931/~v18/29273963_iphone-15-pro-max__color_natural-titanium_16006961.png.350x350-r.m80.webp,Graffiti Street Style by Corey Paige Designs,$82,,,iPhone 15 Pro Max,,artwork,,,,,82,,True,16006961,iPhone 15 Pro Max,Bounce Case MagSafe Compatible,iPhone,Matte Black,iphone-15-pro-max,,False,82,N,Case,1154,,1062,A,"[16005992, 16005993, 16005994, 16006200, 16006961, 16006965, 16006969]",7,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,True,Corey Paige Designs,/artist/coreypaigedesigns,False,False,
25171319,/product/moon-swirl/iphone-15-pro-max/magsafe-compatible-impact-case#/16005984,/product/moon-swirl/iphone-15-pro-max/magsafe-compatible-impact-case#/16005984,https://cdn-image02.casetify.com/usr/9722/27129722/~v2782/25171319_iphone-15-pro-max__color_natural-titanium_16005984.png.350x350-r.m80.webp,Moon Swirl,$72,,,iPhone 15 Pro Max,,artwork,,,,,72,,True,16005984,iPhone 15 Pro Max,Impact Case MagSafe Compatible,iPhone,Classic Blue,iphone-15-pro-max,,False,72,N,Case,1204,,1062,A,"[16005982, 16005983, 16005984, 16006196, 16006878]",5,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,True,Cajucart,/artist/cajucart,False,False,
26128558,/product/mosaic-flowers-by-sandra-hutter/iphone-15-pro-max/recasetify-impact-case#/16006192,/product/mosaic-flowers-by-sandra-hutter/iphone-15-pro-max/recasetify-impact-case#/16006192,https://cdn-image02.casetify.com/usr/5246/28955246/~v983/26128558_iphone-15-pro-max__color_natural-titanium_16006192.png.350x350-r.m80.webp,Mosaic Flowers by Sandra Hutter,$68,,,iPhone 15 Pro Max,,artwork,,,,,68,,True,16006192,iPhone 15 Pro Max,Impact Case,iPhone,Cotton Candy,iphone-15-pro-max,,False,68,N,Case,1203,,1062,A,"[16005970, 16005971, 16005972, 16006192, 16006874]",5,,DLP_HIGHLIGHT_RECASETiFY,DLP_HIGHLIGHT_RECASETiFY,False,False,,False,True,Sandra Hutter,/artist/sandra-hutter,False,False,
32350912,/product/cowboy-quest/iphone-15-pro-max/magsafe-compatible-impact-case#/16005983,/product/cowboy-quest/iphone-15-pro-max/magsafe-compatible-impact-case#/16005983,https://cdn-image02.casetify.com/usr/18313/22068313/~v182/32350912_iphone-15-pro-max__color_natural-titanium_16005983.png.350x350-r.m80.webp,Cowboy Quest,$72,,,iPhone 15 Pro Max,,artwork,,,,,72,,True,16005983,iPhone 15 Pro Max,Impact Case MagSafe Compatible,iPhone,Matte Black,iphone-15-pro-max,,False,72,N,Case,1204,,1062,A,"[16005982, 16005983, 16005984, 16006196, 16006878]",5,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,True,Kira Cyan,/artist/kiracyan,False,False,
19189720,/product/MycbN_good-vibes/iphone-15-pro-max/clear-case#/16006058,/product/MycbN_good-vibes/iphone-15-pro-max/clear-case#/16006058,https://cdn-image02.casetify.com/usr/5435/19535435/~v6384/19189720_iphone-15-pro-max__color_natural-titanium_16006058.png.350x350-r.m80.webp,Good vibes,$72,,,iPhone 15 Pro Max,,artwork,,,,,72,,True,16006058,iPhone 15 Pro Max,Clear Case MagSafe Compatible,iPhone,Clear,iphone-15-pro-max,,False,72,N,Case,1181,,1062,A,"[16006058, 16006589]",2,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,True,I Scream Colour,/artist/i-scream-colour,False,False,
26538029,/product/lxhAt_dreams/iphone-15-pro-max/ultra-bounce-case-magsafe-compatible#/16005996,/product/lxhAt_dreams/iphone-15-pro-max/ultra-bounce-case-magsafe-compatible#/16005996,https://cdn-image02.casetify.com/usr/16571/16546571/~v3583/26538029_iphone-15-pro-max__color_natural-titanium_16005996.png.350x350-r.m80.webp,Dreams,$112,,,iPhone 15 Pro Max,,artwork,,,,,112,,True,16005996,iPhone 15 Pro Max,Ultra Bounce Case MagSafe Compatible,iPhone,Black,iphone-15-pro-max,,False,112,N,Case,1318,,1062,A,[16005996],1,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,False,,,False,False,
26434105,/product/checkered-floral-frame/iphone-15-pro-max/ultra-bounce-case-magsafe-compatible#/16005996,/product/checkered-floral-frame/iphone-15-pro-max/ultra-bounce-case-magsafe-compatible#/16005996,https://cdn-image02.casetify.com/usr/16571/16546571/~v3683/26434105_iphone-15-pro-max__color_natural-titanium_16005996.png.350x350-r.m80.webp,Checkered Floral Frame,$112,,,iPhone 15 Pro Max,,artwork,,,,,112,,True,16005996,iPhone 15 Pro Max,Ultra Bounce Case MagSafe Compatible,iPhone,Black,iphone-15-pro-max,,False,112,N,Case,1318,,1062,A,[16005996],1,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,False,,,False,False,
26537933,/product/ace-of-spades---black/iphone-15-pro-max/clear-case#/16006058,/product/ace-of-spades---black/iphone-15-pro-max/clear-case#/16006058,https://cdn-image02.casetify.com/usr/16571/16546571/~v3484/26537933_iphone-15-pro-max__color_natural-titanium_16006058.png.350x350-r.m80.webp,Ace of Spades - Black,$72,,,iPhone 15 Pro Max,,artwork,,,,,72,,True,16006058,iPhone 15 Pro Max,Clear Case MagSafe Compatible,iPhone,Clear,iphone-15-pro-max,,False,72,N,Case,1181,,1062,A,"[16006058, 16006589]",2,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,False,,,False,False,
32176646,/product/curse-side-case/iphone-15-pro-max/ultra-bounce-case-magsafe-compatible#/16005996,/product/curse-side-case/iphone-15-pro-max/ultra-bounce-case-magsafe-compatible#/16005996,https://cdn-image02.casetify.com/usr/4787/34787/~v183/32176646_iphone-15-pro-max__color_natural-titanium_16005996.png.350x350-r.m80.webp,Curse Side Case,$112,,,iPhone 15 Pro Max,,artwork,,,,,112,,True,16005996,iPhone 15 Pro Max,Ultra Bounce Case MagSafe Compatible,iPhone,Black,iphone-15-pro-max,,True,112,N,Case,1318,,1062,A,[16005996],1,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,True,False,Curse Side Case,False,False,,,False,False,
32786191,/product/one-piece-25th-straw-hat-crew-sticker-case-atwgp1/iphone-15-pro-max/bounce-case#/16005993,/product/one-piece-25th-straw-hat-crew-sticker-case-atwgp1/iphone-15-pro-max/bounce-case#/16005993,https://cdn-image02.casetify.com/usr/4787/34787/~v187/32786191_iphone-15-pro-max__color_natural-titanium_16005993.png.350x350-r.m80.webp,ONE PIECE 25th Straw Hat Crew Sticker Case,$82,,,iPhone 15 Pro Max,,artwork,,,,,82,,True,16005993,iPhone 15 Pro Max,Bounce Case MagSafe Compatible,iPhone,Triple Black,iphone-15-pro-max,,True,82,N,Case,1154,,1062,A,"[16005992, 16005993]",2,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,True,False,ONE PIECE 25th Straw Hat Crew Sticker Case,False,False,,,False,False,
29801020,/product/venom-suit-case-atwgp1/iphone-15-pro-max/impact-ring-stand-case-magsafe-compatible#/16005988,/product/venom-suit-case-atwgp1/iphone-15-pro-max/impact-ring-stand-case-magsafe-compatible#/16005988,https://cdn-image02.casetify.com/usr/4787/34787/~v284/29801020_iphone-15-pro-max__color_natural-titanium_16005988.png.350x350-r.m80.webp,Venom Suit Case,$82,,,iPhone 15 Pro Max,,artwork,,,,,82,,True,16005988,iPhone 15 Pro Max,Impact Ring Stand Case MagSafe Compatible,iPhone,Black,iphone-15-pro-max,,True,82,N,Case,1317,,1062,A,[16005988],1,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,True,False,Venom Suit Case,False,False,,,False,True,
30703655,/product/phone-case-customization/iphone-15-pro-max/magsafe-compatible-impact-case#/16006196,/product/phone-case-customization/iphone-15-pro-max/magsafe-compatible-impact-case#/16006196,https://cdn-image02.casetify.com/usr/20520/38660520/~v182/30703655_iphone-15-pro-max__color_natural-titanium_16006196.png.350x350-r.m80.webp,Custom Phone Case,$72,,,iPhone 15 Pro Max,,artwork,,,,,72,,True,16006196,iPhone 15 Pro Max,Impact Case MagSafe Compatible,iPhone,Cotton Candy,iphone-15-pro-max,,False,72,N,Case,1204,,1062,A,"[16005982, 16005983, 16005984, 16006196, 16006878]",5,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,True,,False,False,,,False,False,
28220764,/product/cat-tarot-death/iphone-15-pro-max/magsafe-compatible-impact-case#/16006196,/product/cat-tarot-death/iphone-15-pro-max/magsafe-compatible-impact-case#/16006196,https://cdn-image02.casetify.com/usr/7332/847332/~v182/28220764_iphone-15-pro-max__color_natural-titanium_16006196.png.350x350-r.m80.webp,Cat Tarot Death,$72,,,iPhone 15 Pro Max,,artwork,,,,,72,,True,16006196,iPhone 15 Pro Max,Impact Case MagSafe Compatible,iPhone,Cotton Candy,iphone-15-pro-max,,False,72,N,Case,1204,,1062,A,"[16005982, 16005983, 16005984, 16006196, 16006878]",5,,DLP_HIGHLIGHT_MAGSAFE,DLP_HIGHLIGHT_MAGSAFE,False,False,,False,True,Tobe Fonseca,/artist/tobe-fonseca,False,False,
